id,type,title,section_path,section_id,subsection_id,url,price,list_price,free,sofia_iniziativa_id,sofia_edizione_id,carta_docente,faq_count,block_count,text
course:sicurezza-formazione-aspp-rspp-modulo-a,course,Sicurezza - Formazione ASPP/RSPP Modulo A,"6. Catalogo Corsi — Sicurezza, Privacy e HACCP > 6.1 Sicurezza (26 corsi qui · 1 corsi cross-listed)",,6.1,https://www.cfiscuola.it/sicurezza-formazione-aspp-rspp-modulo-a.html,190.0,220.0,False,102838,155008,True,,,"Sicurezza - Formazione ASPP/RSPP Modulo A

URL: https://www.cfiscuola.it/sicurezza-formazione-aspp-rspp-modulo-a.html

Prezzo: 190.0 EUR (listino 220.0 EUR)

SOFIA: Iniziativa 102838 / Edizione 155008

Carta del Docente: sì (integrabile con carta di credito o bonifico se l'importo non basta)

Caratteristiche:
- Attivazione immediata
- Esame online

Durata:
28 ore

A Chi E Rivolto:
il Corso è progettato per professionisti che intendono assumere la funzione di Responsabile del Servizio Prevenzione e Protezione (RSPP) o di Addetto al Servizio di Prevenzione e Protezione (ASPP). Il modulo A è un credito formativo propedeutico ad assumere la funzione di RSPP e ASPP, se abbinato al successivo conseguimento dei moduli B e C in presenza/videoconferenza (è possibile richiedere anche questi moduli all’interno del corso o al nostro call center).

Obiettivi:
Il corso abilita Liberi Professionisti e Lavoratori, in possesso dei requisiti di Legge, a ricoprire il ruolo di RSPP e ASPP in ottemperanza a quanto disposto dalla Conferenza Stato–Regioni del 07.07.2016. La frequenza al Modulo A costituisce Credito Formativo Permanente, non è soggetto a rinnovo o aggiornamento ed è valido per tutti i Macrosettori Ateco indipendentemente dal relativo livello di rischio.

Programma:
• L’approccio alla prevenzione attraverso il D.Lgs. 9 aprile 2008, n. 81
• Il sistema legislativo: esame delle normative di riferimento
• Il Sistema istituzionale della prevenzione
• Il sistema di vigilanza e assistenza
• I soggetti del Sistema di Prevenzione aziendale secondo il D.Lgs. 9 aprile 2008, n. 81: i compiti, gli obblighi, le responsabilità civili e penali
• Interpelli in materia di Salute e Sicurezza sui luoghi di Lavoro
• D.I.A., C.I.L.A. e S.C.I.A.: aspetti tecnici e normativi
• Il sistema di qualificazione delle imprese e la patente a punti in edilizia
• Il processo di valutazione dei rischi
• Le ricadute applicative e organizzative della valutazione dei rischi
• La gestione delle emergenze
• La sorveglianza sanitaria
• Gli istituti relazionali: informazione, formazione, addestramento, consultazione e partecipazione
SUPERAMENTO : sono previsti test intermedi e al termine del corso è previsto un test finale che verifica l'apprendimento con domande a risposta singola e multipla riguardo l'intero contenuto del corso suddiviso per i moduli fruiti.
TIPOLOGIA DI EROGAZIONE : E-learning.
FRUIZIONE : corso disponibile per 180 giorni. Accessibilità in ogni momento, ovunque, da qualsiasi postazione e dispositivo via web.
CERTIFICAZIONE : il corso prevede l’attestato di frequenza con verifica di apprendimento riconosciuto dal MIM e autorizzato da Organismo Paritetico.
FORMATORI : consulta qui i formatori di CFI per area e consulta il loro CV.
Al termine dei corsi viene […]

Attivit Didattiche:
Video-lezioni - Test di apprendimento in itinere - Forum in itinere - Test finale."
course:sicurezza-formazione-aspp-rspp-modulo-b,course,Sicurezza - Formazione ASPP/RSPP Modulo B,"6. Catalogo Corsi — Sicurezza, Privacy e HACCP > 6.1 Sicurezza (26 corsi qui · 1 corsi cross-listed)",,6.1,https://www.cfiscuola.it/sicurezza-formazione-aspp-rspp-modulo-b.html,390.0,,False,102836,155006,True,,,"Sicurezza - Formazione ASPP/RSPP Modulo B

URL: https://www.cfiscuola.it/sicurezza-formazione-aspp-rspp-modulo-b.html

Prezzo: 390.0 EUR

SOFIA: Iniziativa 102836 / Edizione 155006

Carta del Docente: sì (integrabile con carta di credito o bonifico se l'importo non basta)

Caratteristiche:
- Attivazione immediata
- 2 edizioni del corso l’anno
- Certificazione riconosciuta
- Esame online

Durata:
48 ore

A Chi E Rivolto:
i requisiti minimi d’accesso a tutte le attività è l’assolvimento del diritto dovere all’istruzione e alla formazione, sono ammessi al corso coloro in possesso di un titolo di studio non inferiore al diploma di istruzione secondaria superiore e dell’attestato di frequenza con verifica di apprendimento del Modulo A di ASPP.

Obiettivi:
Il corso, unitamente ai moduli A e C, abilita Liberi Professionisti e Lavoratori, in possesso dei requisiti di Legge, a ricoprire il ruolo di ASPP in ottemperanza a quanto disposto dalla Conferenza Stato–Regioni del 07.07.2016. La frequenza al Modulo B costituisce Credito Formativo Permanente, non è soggetto a rinnovo o aggiornamento ed è valido per tutti i Macrosettori Ateco indipendentemente dal relativo livello di rischio.

Programma:
• Tecniche specifiche di valutazione. Analisi incidenti e dei Near miss. Gli attori del Sistema di Prevenzione aziendale
• Ambienti e luoghi di lavoro
• Rischio incendio, rischio esplosione - ATEX e gestione dell’emergenza. Gestione di altri rischi esogeni
• Rischi infortunistici (macchine impianti e attrezzature, rischio elettrico, rischio meccanico, movimentazione merci, mezzi di trasporto, cadute dall’alto
• Rischi di natura ergonomica e legati all’organizzazione del lavoro: movimentazione manuale dei carichi, la postura, i movimenti ripetitivi. Attrezzature munite di videoterminali
• Rischi di natura psicosociale: stress lavoro-correlato. Fenomeni di mobbing e sindrome da Bourn-Out
• Agenti fisici: rumore, vibrazioni, campi elettromagnetici, radiazioni ottiche artificiali
• Agenti chimici, cancerogeni e mutageni, amianto
• Agenti biologici
• Rischi connessi ad attività particolari: ambienti confinati e/o sospetti di inquinamento, attività su strada, gestione rifiuti. Rischi connessi all’assunzione di sostanze stupefacenti, psicotrope e alcol, tutela delle lavoratrici madri
• Organizzazione dei processi produttivi
SUPERAMENTO : test finale che verifica l'apprendimento con domande a risposta singola e multipla riguardo l'intero contenuto del corso suddiviso per i moduli fruiti e una prova finale di tipo descrittivo basata sulla risoluzione di almeno 5 domande aperte su casi reali o una simulazione finalizzata alla verifica delle competenze tecnico-professionali attinenti […]

Attivit Didattiche:
Webinar - Test finale."
course:sicurezza-formazione-aspp,course,Sicurezza - Formazione ASPP,"6. Catalogo Corsi — Sicurezza, Privacy e HACCP > 6.1 Sicurezza (26 corsi qui · 1 corsi cross-listed)",,6.1,https://www.cfiscuola.it/sicurezza-formazione-aspp.html,490.0,,False,82064,150746,True,,,"Sicurezza - Formazione ASPP

URL: https://www.cfiscuola.it/sicurezza-formazione-aspp.html

Prezzo: 490.0 EUR

SOFIA: Iniziativa 82064 / Edizione 150746

Carta del Docente: sì (integrabile con carta di credito o bonifico se l'importo non basta)

Caratteristiche:
- Attivazione immediata
- 2 edizioni del corso l’anno
- Certificazione riconosciuta
- Esame online

Durata:
76 ore

A Chi E Rivolto:
sono ammessi al corso coloro che vogliano abilitarsi all'esercizio del ruolo di Addetto ai servizi di prevenzione e protezione in possesso di un titolo di studio non inferiore al diploma di istruzione secondaria superiore.

Obiettivi:
Il corso abilita Liberi Professionisti e Lavoratori, in possesso dei requisiti di Legge, a ricoprire il ruolo di RSPP e ASPP in ottemperanza a quanto disposto dalla Conferenza Stato–Regioni del 07.07.2016. La frequenza al Modulo A costituisce Credito Formativo Permanente, non è soggetto a rinnovo o aggiornamento ed è valido per tutti i Macrosettori Ateco indipendentemente dal relativo livello di rischio.

Programma:
Modulo A (e-learning, 28 ore)
• Presentazione e apertura del corso
• Approccio alla prevenzione nel D. Lgs. N. 81/2008
• Il sistema legislativo: esame delle normative di riferimento
• Il sistema istituzionale della prevenzione
• Il sistema di vigilanza e assistenza
• I soggetti del sistema di prevenzione aziendale secondo il D. Lgs. N. 81/2008
• Il processo di valutazione dei rischi
• Le ricadute applicative e organizzative della valutazione dei rischi
• La gestione delle emergenze
• La sorveglianza sanitaria
• Gli istituti relazionali: informazione, formazione, addestramento, consultazione e partecipazione
Modulo B (video-conferenza, 48 ore)
• Tecniche specifiche di valutazione dei rischi e analisi degli incidenti
• Ambiente e luoghi di lavoro
• Rischio incendio e gestione delle emergenze, Atex
• Rischi infortunistici (macchine impianti e attrezzature, rischio elettrico, rischio meccanico, movimentazione merci, mezzi di trasporto, cadute dall’alto
• Rischi di natura ergonomica e legati all’organizzazione del lavoro
• Rischi di natura psico-sociale
• Agenti fisici
• Agenti chimici, cancerogeni e mutageni, amianto
• Agenti biologici
• Rischi connessi ad attività particolare e Rischi connessi all’assunzione di sostanze stupefacenti, psicotrope ed alcol
• Organizzazione dei processi produttivi
SUPERAMENTO :
Il MODULO A prevede un test finale che verifica l'apprendimento con domande a risposta singola e multipla riguardo l'intero contenuto del corso suddiviso per i moduli […]

Attivit Didattiche:
Video-lezioni - Webinar - Test finale."
course:sicurezza-formazione-datore-di-lavoro,course,Sicurezza - Formazione Datore di lavoro,"6. Catalogo Corsi — Sicurezza, Privacy e HACCP > 6.1 Sicurezza (26 corsi qui · 1 corsi cross-listed)",,6.1,https://www.cfiscuola.it/sicurezza-formazione-datore-di-lavoro.html,160.0,220.0,False,,,True,,,"Sicurezza - Formazione Datore di lavoro

URL: https://www.cfiscuola.it/sicurezza-formazione-datore-di-lavoro.html

Prezzo: 160.0 EUR (listino 220.0 EUR)

Carta del Docente: sì (integrabile con carta di credito o bonifico se l'importo non basta)

Caratteristiche:
- Attivazione immediata
- Certificazione riconosciuta
- Esame online

Durata:
16 ore

A Chi E Rivolto:
tutti i datori di lavoro sono tenuti a frequentare questo corso, ai sensi dell'Accordo Stato-Regioni del 17 aprile 2025.

Obiettivi:
Il corso di formazione ha l’obiettivo di fornire ai discenti competenze organizzative, gestionali e giuridiche per gestire il processo della salute e sicurezza sul posto di lavoro nell’ottica del superamento di una visione formale della materia a favore di una visione sostanziale orientata alla prevenzione e alla protezione della salute dei lavoratori, anche alla luce della continua evoluzione del mondo del lavoro.

Programma:
Modulo 1: Giuridico - Normativo:
Il sistema legislativo in materia di salute e sicurezza dei lavoratori
L’identificazione e il ruolo del datore di lavoro in relazione al contesto organizzativo
I soggetti del sistema di prevenzione aziendale secondo il d.lgs. n. 81/2008: compiti, obblighi, responsabilità e tutela assicurativa
La delega di funzioni: condizioni e limiti
La responsabilità civile e penale del datore di lavoro
La responsabilità amministrativa ai sensi del d.lgs. n. 231/2001 nel settore privato
Prevenzione della violenza delle molestie sul luogo di lavoro (Documento ILO C 190 Convenzione sull’eliminazione della violenza e delle molestie nel mondo del lavoro)
Inserimento di lavoratori disabili (riferimento al d.lgs. 213/2003 (art. 3, c. 3 bis), DL 76/2013 (art. 9, c. 4-ter) convertito con L. 99/2013)
I ruoli delle ASL, INL, VVF e Inail
Gli organi di vigilanza e le procedure ispettive
Modulo 2: Gestione ed organizzazione della SSL:
Le misure organizzative e gestionali di tutela ai sensi di quanto previsto dagli art.li 15 e art. 30 del d.lgs. n. 81/2008
Rispetto degli standard tecnico strutturali di legge relativi a attrezzature, impianti, luoghi di lavoro, agenti chimici, fisici e biologici; con l’acquisizione della relativa documentazione e certificazioni obbligatorie di legge. Valutazione dei rischi predisposizione delle misure di prevenzione e protezione conseguenti con priorità delle misure di protezione collettiva rispetto alle misure di protezione individuale, […]

Attivit Didattiche:
Video-lezioni - Test di apprendimento in itinere - Forum in itinere - Test finale"
course:sicurezza-formazione-dirigenti,course,Sicurezza - Formazione Dirigenti,"6. Catalogo Corsi — Sicurezza, Privacy e HACCP > 6.1 Sicurezza (26 corsi qui · 1 corsi cross-listed)",,6.1,https://www.cfiscuola.it/sicurezza-formazione-dirigenti.html,150.0,210.0,False,,,True,,,"Sicurezza - Formazione Dirigenti

URL: https://www.cfiscuola.it/sicurezza-formazione-dirigenti.html

Prezzo: 150.0 EUR (listino 210.0 EUR)

Carta del Docente: sì (integrabile con carta di credito o bonifico se l'importo non basta)

Caratteristiche:
- Attivazione immediata
- Certificazione riconosciuta
- Esame online

Durata:
12 ore

A Chi E Rivolto:
tutti coloro che a Scuola vengono designati a svolgere il ruolo di dirigente, vale a dire la persona che, in ragione delle competenze professionali e di poteri gerarchici e funzionali adeguati alla natura dell’incarico conferitogli, attua le direttive del datore di lavoro organizzando l’attività lavorativa e vigilando su di essa (art. 2 comma 1, lettera d, D.Lgs. 81/2008).

Obiettivi:
Fornire la formazione al personale che ricopre ruoli di dirigente, in accordo con i contenuti previsti dal D.Lgs. 81/08e dell’Accordo Stato-Regioni del 17/04/2025.

Programma:
Modulo 1: Giuridico - Normativo :
Il sistema legislativo in materia di sicurezza dei lavoratori;
Soggetti del sistema di prevenzione aziendale secondo il D.Lgs. n. 81/08: compiti, obblighi, responsabilità e tutela assicurativa;
Delega di funzioni;
La responsabilità civile e penale del dirigente;
La responsabilità amministrativa d.lgs. n. 231/2001 nel settore privato;
Prevenzione della violenza delle molestie sul luogo di lavoro (Documento ILO C 190 Convenzione sull’eliminazione Pag. 18 a 138 della violenza e delle molestie nel mondo del lavoro);
Inserimento di lavoratori disabili (riferimento al d.lgs. 213/2003 (art. 3, c. 3 bis), DL 76/2013 (art. 9, c. 4- ter) convertito con L. 99/2013);
I ruoli delle ASL, INL, VVF e INAIL;
Gli organi di vigilanza e le procedure ispettive.
Modulo 2: Gestione ed organizzazione della sicurezza :
Modalità di gestione ed organizzazione dei processi relative alla salute e sicurezza sui luoghi di lavoro;
Modelli di organizzazione e gestione di cui all’art. 30 del d.lgs. n. 81/2008;
I sistemi di gestione della salute e sicurezza sul lavoro in relazione alla normativa volontaria.
Modulo 3: Individuazione e valutazione dei rischi :
Misure tecniche, organizzative e procedurali di prevenzione e protezione adottate a seguito della valutazione dei rischi dell'azienda, con particolare riferimento al contesto in cui il dirigente opera;
Importanza della sorveglianza sanitaria;
Obblighi connessi ai contratti di appalto, d'opera e di […]

Attivit Didattiche:
Video-lezioni - Test di apprendimento in itinere - Forum in itinere - Test finale"
course:sicurezza-formazione-generale-e-specifica-personale-scolastico-rischio-basso,course,Sicurezza - Formazione Generale e Specifica Personale Scolastico - Rischio basso (Uffici),"6. Catalogo Corsi — Sicurezza, Privacy e HACCP > 6.1 Sicurezza (26 corsi qui · 1 corsi cross-listed)",,6.1,https://www.cfiscuola.it/sicurezza-formazione-generale-e-specifica-personale-scolastico-rischio-basso.html,70.0,100.0,False,60134,150726,True,,,"Sicurezza - Formazione Generale e Specifica Personale Scolastico - Rischio basso (Uffici)

URL: https://www.cfiscuola.it/sicurezza-formazione-generale-e-specifica-personale-scolastico-rischio-basso.html

Prezzo: 70.0 EUR (listino 100.0 EUR)

SOFIA: Iniziativa 60134 / Edizione 150726

Carta del Docente: sì (integrabile con carta di credito o bonifico se l'importo non basta)

Caratteristiche:
- Attivazione immediata
- Certificazione riconosciuta
- Esame online

Durata:
8 ore

A Chi E Rivolto:
ogni lavoratore presente nella scuola deve effettuare la formazione generale e specifica (Rischio medio) sui temi riportati in sede di Conferenza Stato-Regioni. Il solo personale amministrativo (uffici), previo accordi specifici con R.S.P.P., può effettuare la sola formazione generale e specifica (Rischio basso) .
SI COMPONE DI :
Sicurezza - Formazione Generale Personale Scolastico
Sicurezza - Formazione Specifica Personale Scolastico - Rischio basso (uffici)
TRAILER DEL CORSO :"
course:sicurezza-formazione-generale-e-specifica-personale-scolastico-rischio-medio,course,Sicurezza - Formazione Generale e Specifica Personale Scolastico - Rischio medio,"6. Catalogo Corsi — Sicurezza, Privacy e HACCP > 6.1 Sicurezza (26 corsi qui · 1 corsi cross-listed)",,6.1,https://www.cfiscuola.it/sicurezza-formazione-generale-e-specifica-personale-scolastico-rischio-medio.html,100.0,190.0,False,59404,150738,True,,,"Sicurezza - Formazione Generale e Specifica Personale Scolastico - Rischio medio

URL: https://www.cfiscuola.it/sicurezza-formazione-generale-e-specifica-personale-scolastico-rischio-medio.html

Prezzo: 100.0 EUR (listino 190.0 EUR)

SOFIA: Iniziativa 59404 / Edizione 150738

Carta del Docente: sì (integrabile con carta di credito o bonifico se l'importo non basta)

Caratteristiche:
- Attivazione immediata
- Corsi ogni mese (webinar)
- Certificazione riconosciuta
- Esame online

Durata:
12 ore

A Chi E Rivolto:
ogni lavoratore presente nella scuola deve effettuare la formazione generale e specifica (Rischio medio) sui temi riportati in sede di Conferenza Stato-Regioni. Il solo personale amministrativo (uffici), previo accordi specifici con R.S.P.P., può effettuare la sola formazione generale e specifica (Rischio basso) .
SI COMPONE DI :
Sicurezza - Formazione Generale Personale Scolastico
Sicurezza - Formazione Specifica Personale Scolastico - Rischio basso (Uffici)
Sicurezza - Formazione Specifica Personale Scolastico - Rischio medio (4 ore - Video-conferenza)
TRAILER DEL CORSO :"
course:sicurezza-formazione-preposto-12-ore,course,Sicurezza - Formazione Preposto,"6. Catalogo Corsi — Sicurezza, Privacy e HACCP > 6.1 Sicurezza (26 corsi qui · 1 corsi cross-listed)",,6.1,https://www.cfiscuola.it/sicurezza-formazione-preposto-12-ore.html,210.0,280.0,False,105021,158117,True,,,"Sicurezza - Formazione Preposto

URL: https://www.cfiscuola.it/sicurezza-formazione-preposto-12-ore.html

Prezzo: 210.0 EUR (listino 280.0 EUR)

SOFIA: Iniziativa 105021 / Edizione 158117

Carta del Docente: sì (integrabile con carta di credito o bonifico se l'importo non basta)

Caratteristiche:
- Attivazione immediata
- Esame online

Durata:
12 ore

A Chi E Rivolto:
tutti coloro che a scuola vengono designati a svolgere il ruolo del preposto, vale a dire la persona che, in ragione delle competenze professionali e nei limiti di poteri gerarchici e funzionali adeguati alla natura dell’incarico conferitogli, sovrintende all'attività lavorativa e garantisce l’attuazione delle direttive ricevute, controllandone la corretta esecuzione da parte dei lavoratori ed esercitando un funzionale potere di iniziativa (art. 2 comma 1, lettera e), D.Lgs. 81/2008). Sono generalmente preposti a scuola i responsabili dei laboratori, delle palestre, il DSGA o in ogni altra figura che ne svolge concretamente le funzioni.

Obiettivi:
far conoscere il ruolo e gli obblighi posti in capo al preposto e al suo rapporto con le altre figure della prevenzione aziendale; far conoscere i rischi per la salute e la sicurezza dei lavoratori connessi al contesto in cui opera il preposto e relative misure di prevenzione e protezione; far conoscere le tecniche di comunicazione con gli altri soggetti della prevenzione, in particolare i lavoratori; illustrare le funzioni di controllo attribuite al preposto: sovraintendenza, vigilanza, interruzione dell’attività, informazione e segnalazione; illustrare gli strumenti efficaci di comunicazione e cooperazione con il datore di lavoro, i dirigenti e il servizio di prevenzione e protezione per attuare le modalità operative.

Programma:
Modulo Giuridico normativo:
individuazione del preposto;
preposto di fatto ed effettività del ruolo;
compiti e obblighi del preposto;
relazioni tra i vari soggetti interni ed esterni del sistema di prevenzione.
Modulo Gestione e organizzazione della sicurezza:
Modalità di esercizio della funzione di controllo dell'osservanza da parte dei lavoratori di cui all’art. 19 del d.lgs. n. 81/2008
Modalità di comunicazione e relazione con i soggetti della prevenzione aziendale
Modulo Valutazione delle situazioni di rischio e controllo della corretta esecuzione da parte dei lavoratori delle attività:
misure tecniche, organizzative e procedurali di prevenzione e protezione adottate a seguito della valutazione dei rischi dell'azienda, con particolare riferimento al contesto in cui il preposto opera
obblighi connessi ai contratti di appalto, d'opera e di somministrazione
gestione del rischio interferenziale e il DUVRI
modalità per sovraintendere e vigilare sulle attività lavorative per garantire l’attuazione delle direttive ricevute; Pag. 17 a 138
l’importanza di individuare e segnalare incidenti e infortuni mancati
Modulo Comunicazione e informazione:
l’importanza di individuare e segnalare incidenti e infortuni mancati
comunicazione e informazione
tecniche e strumenti di comunicazione e sensibilizzazione dei lavoratori, in particolare neoassunti, somministrati, stranieri
SUPERAMENTO : al termine del corso è previsto un test finale che verifica l'apprendimento con domande a risposta […]"
course:sicurezza-formazione-rls,course,Sicurezza - Formazione RLS,"6. Catalogo Corsi — Sicurezza, Privacy e HACCP > 6.1 Sicurezza (26 corsi qui · 1 corsi cross-listed)",,6.1,https://www.cfiscuola.it/sicurezza-formazione-rls.html,290.0,,False,78312,150719,True,,,"Sicurezza - Formazione RLS

URL: https://www.cfiscuola.it/sicurezza-formazione-rls.html

Prezzo: 290.0 EUR

SOFIA: Iniziativa 78312 / Edizione 150719

Carta del Docente: sì (integrabile con carta di credito o bonifico se l'importo non basta)

Caratteristiche:
- Attivazione immediata
- 2 edizioni del corso l’anno
- Certificazione riconosciuta
- Esame online

Durata:
32 ore

A Chi E Rivolto:
in tutte le scuole, o unità produttive, è eletto o designato il Rappresentante dei lavoratori per la sicurezza (RLS). Così recita il D.Lgs. 81/08 all'art 47 comma 2 sancendo in questo modo l'importanza di tale figura nel sistema di prevenzione della sicurezza aziendale. Il Rappresentante dei Lavoratori per la Sicurezza (RLS) ha diritto ad una formazione specifica in materia di salute e sicurezza, indicata nell’art. 37 del D. Lgs. 81/08.

Obiettivi:
Il corso si propone di formare i lavoratori che intendono assumere il ruolo di RLS nell’ottica di una collaborazione con il datore di lavoro per l’individuazione e la valutazione dei fattori di rischio ed è rivolto uno o più lavoratori eletti o designati per rappresentare i restanti dipendenti dell'organizzazione per quanto concerne gli aspetti della salute e della sicurezza durante il lavoro.

Programma:
• Il Rappresentante dei Lavoratori
• Comunicazione intesa come: ascoltare, influenzare e gestire situazioni difficili; Dinamiche della comunicazione interpersonale
• Introduzione al D.Lgs. 81/2008
• Principi comuni
• Uso delle attrezzature di lavoro, DPI e rischio elettrico
• Segnaletica di salute e sicurezza sul lavoro
• Movimentazione manuale dei carichi
• Attrezzature munite di videoterminali
SUPERAMENTO : al termine del corso è previsto un test finale che verifica l'apprendimento con domande a risposta singola e multipla riguardo l'intero contenuto, suddiviso per i moduli fruiti.
TIPOLOGIA DI EROGAZIONE : video-conferenza.
FRUIZIONE : corso disponibile per 180 giorni. Accessibilità in ogni momento, ovunque, da qualsiasi postazione e dispositivo via web.
COORDINATORI DEL CORSO : Barbara Pareschi.
FORMATORI : consulta qui i formatori di CFI per area e consulta il loro CV.
Al termine dei corsi viene rilasciato l’Attestato di frequenza con profitto da CFIScuola, in qualità di soggetto qualificato MIM per la formazione del personale scolastico con D.M. del 15/07/2014 e la certificazione richiesta in base alle disposizioni in materia di Sicurezza sul lavoro espresse nel Testo Unico D. Lgs. 81/2008 e rafforzate in sede di Conferenza Stato-Regioni e successive modifiche .

Attivit Didattiche:
Video-lezioni - Test di apprendimento in itinere - Forum in itinere - Test finale."
course:sicurezza-formazione-specifica-personale-scolastico-rischio-medio-4-ore,course,Sicurezza - Formazione Specifica Personale Scolastico - Rischio medio (4 ore - Webinar),"6. Catalogo Corsi — Sicurezza, Privacy e HACCP > 6.1 Sicurezza (26 corsi qui · 1 corsi cross-listed)",,6.1,https://www.cfiscuola.it/sicurezza-formazione-specifica-personale-scolastico-rischio-medio-4-ore.html,60.0,90.0,False,80298,150736,True,,,"Sicurezza - Formazione Specifica Personale Scolastico - Rischio medio (4 ore - Webinar)

URL: https://www.cfiscuola.it/sicurezza-formazione-specifica-personale-scolastico-rischio-medio-4-ore.html

Prezzo: 60.0 EUR (listino 90.0 EUR)

SOFIA: Iniziativa 80298 / Edizione 150736

Carta del Docente: sì (integrabile con carta di credito o bonifico se l'importo non basta)

Caratteristiche:
- Attivazione immediata
- Corsi ogni mese (webinar)
- Certificato integrativo 4 ore
- Esame online

Durata:
4 ore

A Chi E Rivolto:
ogni lavoratore presente nella scuola è tenuto ad effettuare la formazione specifica rischio medio sui temi riportati in sede di Conferenza Stato-Regioni. Accordi specifici potranno essere previsti per il personale d’ufficio ai fini di sostenere la formazione rischio basso; in tal caso verificare il proprio DVR (Documento Valutazione Rischi). Questo corso è rivolto a coloro che abbiano già svolto la formazione specifica rischio basso 4h .

Obiettivi:
Fornire un'informazione adeguata in merito in merito ai concetti generali in tema di prevenzione e sicurezza sul lavoro, come da art. 37 del D. Lgs. 81/08, rafforzato dall’Accordo Stato-Regioni.

Programma:
• La formazione dei lavoratori in relazione ai rischi presenti (obblighi formativi)
• Il ruolo del preposto e del DDL nelle strutture scolastiche e la gestione dei rischi presenti
• Lavoratrici madri: aggiornamento normativo
• Divieto di fumo, alcol e droga negli ambienti di lavoro
• Rischio Chimico e biologico nelle scuole
• La gestione del “rischio esogeno”: Covid-19
• Movimentazione manuale dei carichi approfondimento: la valutazione del rischio legato alla postura
• Approfondimento rischio incendio nei luoghi di lavoro: sistemi di prevenzione di protezione
SUPERAMENTO : al termine del corso è previsto un test finale che verifica l'apprendimento con domande a risposta multipla riguardo l'intero contenuto del corso.
TIPOLOGIA DI EROGAZIONE : videoconferenza sincrona.
Per l’attività sincrona verranno organizzate videoconferenze sincrone con max 30 partecipanti ciascuna, della durata di 4h.
FRUIZIONE : corso disponibile per 180 giorni. Accessibilità in ogni momento, ovunque, da qualsiasi postazione e dispositivo via web. Per ottemperare alla normativa, dove prevista la videoconferenza sincrona, viene richiesto un PC/Tablet dotato di webcam e microfono abilitati e connessione Wi-Fi stabile. Non è consentito l’utilizzo di smartphone.
FORMATORI : consulta qui i formatori di CFI per area e consulta il loro CV.
Al termine dei corsi viene rilasciato l’Attestato di frequenza con profitto da CFIScuola, in qualità di soggetto qualificato MIM per la formazione del personale scolastico […]"
course:sicurezza-il-rischio-stradale-d-lgs-81-08,course,Sicurezza - Il rischio stradale,"6. Catalogo Corsi — Sicurezza, Privacy e HACCP > 6.1 Sicurezza (26 corsi qui · 1 corsi cross-listed)",,6.1,https://www.cfiscuola.it/sicurezza-il-rischio-stradale-d-lgs-81-08.html,35.0,,False,59400,150730,True,,,"Sicurezza - Il rischio stradale

URL: https://www.cfiscuola.it/sicurezza-il-rischio-stradale-d-lgs-81-08.html

Prezzo: 35.0 EUR

SOFIA: Iniziativa 59400 / Edizione 150730

Carta del Docente: sì (integrabile con carta di credito o bonifico se l'importo non basta)

Caratteristiche:
- Attivazione immediata
- Certificazione riconosciuta
- Esame online

Durata:
2 ore

A Chi E Rivolto:
questo corso, assieme ad altri, fa parte dell'aggiornamento obbligatorio a cui sono soggetti tutti i lavoratori in base alla tipologia di azienda in cui lavorano al fine di raggiungere in 5 anni 6 ore di aggiornamento.

Obiettivi:
Il corso ha l'obiettivo di aggiornare il lavoratore sui contenuti normativi del D.Lgs. 81 del 2008, in materia di sicurezza e di salute sul lavoro, relativamente ai dispositivi di protezione individuale e la segnaletica di salute e sicurezza sul lavoro, come indicato nell'Accordo Stato Regioni del 21/12/2011.

Programma:
• Rischi collegati alla guida di autovetture: dati e statistiche
• I costi legati al rischio
• La percezione del rischio alla guida
• I riflessi alla guida
• La percezione della velocità: l’intensità dell’urto
• Tempo di reazione psicotecnica
• Frenata e spazio di arresto
• I disturbi muscolo-scheletrici e le posture scorrette
• Regolare gli elementi dell’auto: sedile, volante, pedaliera
• La posizione delle mani sul volante
• Campo visivo e velocità
• La segnaletica stradale: segnali verticali, orizzontali, di pericolo, di prescrizione, di indicazione e pannelli integrativi
• Come parcheggiare: parcheggi a spina di pesce, a pettine, a nastro
• Il sorpasso: regole e rischi del sorpasso, il sorpasso a destra, i divieti
• La percorrenza in curva: sovrasterzo e sottosterzo
• Incidente stradale: i fattori esterni (condizioni dell’asfalto, spazio di frenata, aquaplanning)
• Incidente stradale: sistemi di protezione passiva e attiva
• Incidente stradale: inconvenienti di guida ed esempi di crash test
• L’INAIL e l’infortunio in itinere
SUPERAMENTO : all'interno di ogni modulo sono presenti delle verifiche intermedie per valutare l'apprendimento dei concetti presentati. Al termine del corso è previsto un test finale che verifica l'apprendimento con domande a risposta singola e multipla riguardo l'intero contenuto del corso suddiviso per i moduli fruiti.
CERTIFICAZIONE : il corso prevede la certificazione richiesta in base alle disposizioni espresse nel Testo Unico D. Lgs. 81/2008 e […]

Attivit Didattiche:
Video-lezioni - Test di apprendimento in itinere - Forum in itinere - Test finale.
**Corsi anche presenti in questa categoria** (vedi sezione d'origine):"
